Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-07-23 16:26:28,"Afternoon Workout",52m,"Bicep Curl (Barbell)",6,3.75,11.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,11.0,0,0.0,"",,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Triceps Pushdown (Cable - Straight Bar)",2,21.0,8.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Triceps Pushdown (Cable - Straight Bar)",3,19.0,8.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Triceps Pushdown (Cable - Straight Bar)",4,17.0,8.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Triceps Pushdown (Cable - Straight Bar)",5,17.0,7.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",1,6.0,10.0,0,0.0,"",,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",D,4.0,10.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",2,6.0,8.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",D,4.0,4.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",3,6.0,7.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",D,4.0,4.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",4,6.0,4.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",D,4.0,4.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Lateral Raise (Dumbbell)",D,2.0,4.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Shoulder Press (Plate Loaded)",1,10.0,7.0,0,0.0,"",,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Shoulder Press (Plate Loaded)",2,10.0,8.0,0,0.0,,,
2024-07-23 16:26:28,"Afternoon Workout",52m,"Shoulder Press (Plate Loaded)",3,10.0,7.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Bench Press (Barbell)",1,25.0,7.0,0,0.0,"","",
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Bench Press (Barbell)",2,25.0,6.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Bench Press (Barbell)",3,22.5,9.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Bench Press (Barbell)",4,22.5,6.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Bench Press (Barbell)",5,20.0,7.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Reverse Sled",1,17.5,10.0,0,0.0,"",,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Leg Press",1,27.5,12.0,0,0.0,"",,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Leg Press",2,27.5,8.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Leg Press",3,27.5,8.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Leg Press",4,27.5,10.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Tib Bar",1,13.75,12.0,0,0.0,"",,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Tib Bar",2,13.75,8.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Tib Bar",3,12.5,8.0,0,0.0,,,
2024-07-24 13:53:06,"Midday Workout",1h 4m,"Tib Bar",D,10.0,7.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",1,9.0,15.0,0,0.0,"","",
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",2,9.0,11.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",3,9.0,8.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",4,8.0,8.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",5,6.0,7.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",6,8.0,7.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Bicep Curl (Dumbbell)",7,6.0,6.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Triceps Extension (Dumbbell)",1,6.0,14.0,0,0.0,"",,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Triceps Extension (Dumbbell)",2,6.0,9.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Triceps Extension (Dumbbell)",3,6.0,9.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Triceps Extension (Dumbbell)",4,6.0,9.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Triceps Extension (Dumbbell)",5,6.0,5.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Triceps Extension (Dumbbell)",D,4.0,5.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Wrist Extension ",1,4.0,10.0,0,0.0,"",,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Wrist Extension ",2,4.0,12.0,0,0.0,,,
2024-07-26 15:43:07,"Afternoon Workout",42m,"Wrist Extension ",3,4.0,9.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Lat Pulldown (Cable)",1,56.0,10.0,0,0.0,"","",
2024-07-27 14:28:27,"Afternoon Workout",56m,"Lat Pulldown (Cable)",2,56.0,9.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Lat Pulldown (Cable)",3,56.0,7.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Lat Pulldown (Cable)",4,54.0,8.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Lat Pulldown (Cable)",5,54.0,7.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Iso-Lateral Row (Machine)",1,21.25,9.0,0,0.0,"",,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Iso-Lateral Row (Machine)",2,21.25,8.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Iso-Lateral Row (Machine)",3,20.0,9.0,0,0.0,,,
2024-07-27 14:28:27,"Afternoon Workout",56m,"Iso-Lateral Row (Machine)",4,20.0,8.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Incline Bench Press (Dumbbell)",1,22.0,11.0,0,0.0,"","",
2024-07-29 13:24:07,"Midday Workout",1h,"Incline Bench Press (Dumbbell)",2,22.0,7.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Incline Bench Press (Dumbbell)",3,22.0,8.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Incline Bench Press (Dumbbell)",4,22.0,7.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Incline Bench Press (Dumbbell)",5,22.0,7.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Incline Bench Press (Dumbbell)",6,18.0,8.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Decline Crunch",1,0.0,14.0,0,0.0,"",,
2024-07-29 13:24:07,"Midday Workout",1h,"Decline Crunch",2,0.0,11.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Decline Crunch",3,0.0,7.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Reverse Sled",1,17.5,10.0,0,0.0,"",,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",1,6.0,10.0,0,0.0,"",,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",2,4.0,4.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",3,6.0,8.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",4,4.0,3.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",5,6.0,7.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",6,4.0,4.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",7,6.0,4.0,0,0.0,,,
2024-07-29 13:24:07,"Midday Workout",1h,"Lateral Raise (Dumbbell)",8,2.0,4.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",1,9.0,18.0,0,0.0,"","",
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",2,9.0,10.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",3,9.0,9.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",4,9.0,7.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",D,6.0,7.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",5,9.0,7.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Bicep Curl (Dumbbell)",D,6.0,6.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Triceps Extension (Dumbbell)",1,6.0,13.0,0,0.0,"",,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Triceps Extension (Dumbbell)",2,6.0,10.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Triceps Extension (Dumbbell)",3,6.0,10.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Triceps Extension (Dumbbell)",4,6.0,8.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Triceps Extension (Dumbbell)",5,6.0,7.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Triceps Extension (Dumbbell)",D,4.0,4.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Wrist Extension ",1,4.0,14.0,0,0.0,"",,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Wrist Extension ",2,4.0,12.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Wrist Extension ",3,4.0,9.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Hack Squat",1,10.0,10.0,0,0.0,"",,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Hack Squat",2,10.0,9.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Hack Squat",3,10.0,8.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Hack Squat",4,10.0,7.0,0,0.0,,,
2024-07-30 14:23:32,"Afternoon Workout",1h 3m,"Tib Bar",1,13.75,12.0,0,0.0,"",,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Iso-Lateral Row (Machine)",1,21.25,12.0,0,0.0,"","",
2024-07-31 14:15:56,"Afternoon Workout",43m,"Iso-Lateral Row (Machine)",2,21.25,9.0,0,0.0,,,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Iso-Lateral Row (Machine)",3,21.25,9.0,0,0.0,,,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Iso-Lateral Row (Machine)",4,20.0,9.0,0,0.0,,,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Iso-Lateral Row (Machine)",5,20.0,9.0,0,0.0,,,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Lat Pulldown (Cable)",1,56.0,10.0,0,0.0,"",,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Lat Pulldown (Cable)",2,56.0,9.0,0,0.0,,,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Lat Pulldown (Cable)",3,56.0,10.0,0,0.0,,,
2024-07-31 14:15:56,"Afternoon Workout",43m,"Lat Pulldown (Cable)",4,56.0,10.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bench Press (Barbell)",1,25.0,7.0,0,0.0,"","",
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bench Press (Barbell)",2,25.0,6.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bench Press (Barbell)",3,22.5,6.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bench Press (Barbell)",4,20.0,6.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Reverse Sled",1,17.5,10.0,0,0.0,"",,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",1,10.0,10.0,0,0.0,"",,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",2,10.0,8.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",3,8.0,11.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",4,8.0,8.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",D,6.0,4.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",5,8.0,8.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",D,6.0,3.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Iso-Lateral Chest Press (Machine)",1,15.0,12.0,0,0.0,"",,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Iso-Lateral Chest Press (Machine)",2,15.0,9.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Iso-Lateral Chest Press (Machine)",3,15.0,7.0,0,0.0,,,
2024-08-02 14:06:29,"Afternoon Workout",49m,"Iso-Lateral Chest Press (Machine)",4,12.5,8.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Reverse Sled",1,17.5,10.0,0,0.0,"","",
2024-08-04 13:44:40,"Midday Workout",41m,"Lying Leg Curl (Machine)",1,32.0,11.0,0,0.0,"",,
2024-08-04 13:44:40,"Midday Workout",41m,"Lying Leg Curl (Machine)",2,36.0,10.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lying Leg Curl (Machine)",3,36.0,8.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lying Leg Curl (Machine)",4,32.0,10.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Reverse Stepup",1,25.0,13.0,0,0.0,"",,
2024-08-04 13:44:40,"Midday Workout",41m,"Reverse Stepup",2,25.0,11.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Reverse Stepup",3,25.0,11.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",1,6.0,11.0,0,0.0,"",,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",D,4.0,5.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",2,6.0,8.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",D,4.0,4.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",3,6.0,7.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",D,4.0,5.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",4,6.0,5.0,0,0.0,,,
2024-08-04 13:44:40,"Midday Workout",41m,"Lateral Raise (Dumbbell)",D,2.0,5.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",1,10.0,16.0,0,0.0,"","",
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",2,10.0,9.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",3,10.0,6.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",4,8.0,9.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",D,6.0,4.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",5,6.0,8.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Bicep Curl (Dumbbell)",D,6.0,3.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Triceps Extension (Dumbbell)",1,7.0,10.0,0,0.0,"",,
2024-08-05 13:58:59,"Midday Workout",45m,"Triceps Extension (Dumbbell)",2,7.0,8.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Triceps Extension (Dumbbell)",3,6.0,7.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Triceps Extension (Dumbbell)",D,4.0,2.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Triceps Extension (Dumbbell)",4,6.0,8.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Triceps Extension (Dumbbell)",D,6.0,2.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Iso-Lateral Row (Machine)",1,22.5,10.0,0,0.0,"",,
2024-08-05 13:58:59,"Midday Workout",45m,"Iso-Lateral Row (Machine)",2,22.5,7.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Iso-Lateral Row (Machine)",3,21.25,7.0,0,0.0,,,
2024-08-05 13:58:59,"Midday Workout",45m,"Iso-Lateral Row (Machine)",4,20.0,10.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Lat Pulldown (Cable)",1,56.0,10.0,0,0.0,"","",
2024-08-06 13:05:38,"Midday Workout",53m,"Lat Pulldown (Cable)",2,56.0,8.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Lat Pulldown (Cable)",3,56.0,8.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Lat Pulldown (Cable)",4,52.0,8.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Lat Pulldown (Cable)",5,52.0,7.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Lat Pulldown (Cable)",6,45.0,8.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Incline Bench Press (Dumbbell)",1,22.0,9.0,0,0.0,"",,
2024-08-06 13:05:38,"Midday Workout",53m,"Incline Bench Press (Dumbbell)",2,22.0,8.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Incline Bench Press (Dumbbell)",3,22.0,7.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Incline Bench Press (Dumbbell)",4,18.0,9.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Incline Bench Press (Dumbbell)",5,18.0,7.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Wrist Extension ",1,4.0,15.0,0,0.0,"",,
2024-08-06 13:05:38,"Midday Workout",53m,"Wrist Extension ",2,4.0,12.0,0,0.0,,,
2024-08-06 13:05:38,"Midday Workout",53m,"Wrist Extension ",3,4.0,10.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Reverse Sled",1,18.75,10.0,0,0.0,"","",
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Lying Leg Curl (Machine)",1,36.0,10.0,0,0.0,"",,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Lying Leg Curl (Machine)",2,36.0,10.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Lying Leg Curl (Machine)",3,36.0,8.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Lying Leg Curl (Machine)",4,32.0,9.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Hack Squat",1,10.0,10.0,0,0.0,"",,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Hack Squat",2,10.0,9.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Hack Squat",3,10.0,8.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Hack Squat",4,10.0,7.0,0,0.0,,,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Tib Bar",1,13.75,10.0,0,0.0,"",,
2024-08-08 14:21:28,"Afternoon Workout",2h 56m,"Tib Bar",2,13.75,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",1,10.0,16.0,0,0.0,"","",
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",2,10.0,10.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",3,10.0,7.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",4,8.0,11.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",D,6.0,4.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",5,8.0,9.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Bicep Curl (Dumbbell)",D,6.0,3.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,12.0,0,0.0,"",,
2024-08-09 13:45:14,"Midday Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",2,21.0,9.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",3,19.0,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",4,17.0,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Triceps Pushdown (Cable - Straight Bar)",D,12.0,3.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",1,3.4,10.0,0,0.0,"",,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",2,1.0,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",3,3.4,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",4,1.0,5.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",5,3.4,6.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",6,1.0,5.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Lateral Raise (Cable)",7,1.0,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Decline Crunch",1,0.0,12.0,0,0.0,"",,
2024-08-09 13:45:14,"Midday Workout",55m,"Decline Crunch",2,0.0,8.0,0,0.0,,,
2024-08-09 13:45:14,"Midday Workout",55m,"Decline Crunch",3,0.0,7.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Bench Press (Barbell)",1,25.0,7.0,0,0.0,"","",
2024-08-10 16:07:17,"Afternoon Workout",1h,"Bench Press (Barbell)",2,25.0,6.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Bench Press (Barbell)",3,22.5,7.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Bench Press (Barbell)",4,20.0,7.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Bench Press (Barbell)",5,17.5,9.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Bench Press (Barbell)",6,17.5,8.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",1,22.5,10.0,0,0.0,"",,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",2,22.5,8.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",3,21.25,7.0,0,0.0,,,
2024-08-10 16:07:17,"Afternoon Workout",1h,"Iso-Lateral Row (Machine)",4,20.0,9.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Hack Squat",1,10.0,11.0,0,0.0,"","",
2024-08-14 14:17:11,"Afternoon Workout",49m,"Hack Squat",2,12.5,10.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Hack Squat",3,12.5,9.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Hack Squat",4,12.5,8.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Hack Squat",5,10.0,8.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",1,10.0,15.0,0,0.0,"",,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",2,10.0,10.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",3,10.0,6.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",4,8.0,10.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Bicep Curl (Dumbbell)",5,6.0,4.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",1,6.0,11.0,0,0.0,"",,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",2,6.0,8.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",3,6.0,8.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",4,4.0,2.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",5,6.0,8.0,0,0.0,,,
2024-08-14 14:17:11,"Afternoon Workout",49m,"Triceps Extension (Dumbbell)",6,4.0,2.0,0,0.0,,,
2024-08-15 13:32:13,"Midday Workout",45m,"Bench Press (Barbell)",1,25.0,8.0,0,0.0,"","",
2024-08-15 13:32:13,"Midday Workout",45m,"Bench Press (Barbell)",2,25.0,7.0,0,0.0,,,
2024-08-15 13:32:13,"Midday Workout",45m,"Bench Press (Barbell)",3,22.5,7.0,0,0.0,,,
2024-08-15 13:32:13,"Midday Workout",45m,"Bench Press (Barbell)",4,20.0,8.0,0,0.0,,,
2024-08-15 13:32:13,"Midday Workout",45m,"Iso-Lateral Chest Press (Machine)",1,15.0,12.0,0,0.0,"",,
